Annotator,Timestamp,RepoName,FilePath,NSO,UMM,TNES,NMVP,NSM,RENES,RVP,OSP,AIC
annotateur4,2025-12-20T22:44:55,Devansh968/Chat-with-Pdf-using-Qdrant-vector-database,Devansh968-Chat-with-Pdf-using-Qdrant-vector-database-771195f/-/Lib/site-packages/langchain/llms/anyscale.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,Devansh968/Chat-with-Pdf-using-Qdrant-vector-database,Devansh968-Chat-with-Pdf-using-Qdrant-vector-database-771195f/-/Lib/site-packages/openai/api_resources/customer.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,Devansh968/Chat-with-Pdf-using-Qdrant-vector-database,Devansh968-Chat-with-Pdf-using-Qdrant-vector-database-771195f/-/Lib/site-packages/langchain/smith/__init__.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,Devansh968/Chat-with-Pdf-using-Qdrant-vector-database,Devansh968-Chat-with-Pdf-using-Qdrant-vector-database-771195f/-/Lib/site-packages/langchain/experimental/autonomous_agents/baby_agi/baby_agi.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,Devansh968/Chat-with-Pdf-using-Qdrant-vector-database,Devansh968-Chat-with-Pdf-using-Qdrant-vector-database-771195f/-/Lib/site-packages/langchain/document_loaders/markdown.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,Devansh968/Chat-with-Pdf-using-Qdrant-vector-database,Devansh968-Chat-with-Pdf-using-Qdrant-vector-database-771195f/-/Lib/site-packages/langchain/retrievers/kendra.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,Devansh968/Chat-with-Pdf-using-Qdrant-vector-database,Devansh968-Chat-with-Pdf-using-Qdrant-vector-database-771195f/-/Lib/site-packages/langchain/callbacks/tracers/stdout.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,Devansh968/Chat-with-Pdf-using-Qdrant-vector-database,Devansh968-Chat-with-Pdf-using-Qdrant-vector-database-771195f/-/Lib/site-packages/langchain/agents/agent_toolkits/azure_cognitive_services/toolkit.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,Devansh968/Chat-with-Pdf-using-Qdrant-vector-database,Devansh968-Chat-with-Pdf-using-Qdrant-vector-database-771195f/-/Lib/site-packages/langchain/llms/promptlayer_openai.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,Devansh968/Chat-with-Pdf-using-Qdrant-vector-database,Devansh968-Chat-with-Pdf-using-Qdrant-vector-database-771195f/-/Lib/site-packages/langchain/chat_models/promptlayer_openai.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,sgl-project/sglang,sgl-project-sglang-9a327bd/python/sglang/srt/function_call/base_format_detector.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,sgl-project/sglang,sgl-project-sglang-9a327bd/python/sglang/srt/multimodal/processors/mlama.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,sgl-project/sglang,sgl-project-sglang-9a327bd/sgl-kernel/benchmark/bench_fp8_gemm.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,sgl-project/sglang,sgl-project-sglang-9a327bd/python/sglang/multimodal_gen/runtime/distributed/utils.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,sgl-project/sglang,sgl-project-sglang-9a327bd/test/nightly/ascend/llm_models/test_ascend_llama_2_7b.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,sgl-project/sglang,sgl-project-sglang-9a327bd/python/sglang/srt/compilation/compilation_counter.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,guanweifan/RoboNeuron,guanweifan-RoboNeuron-f4b2a70/vla_src/openvla/transformers/src/transformers/models/code_llama/__init__.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,guanweifan/RoboNeuron,guanweifan-RoboNeuron-f4b2a70/vla_src/openvla/transformers/src/transformers/models/clip/image_processing_clip.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,guanweifan/RoboNeuron,guanweifan-RoboNeuron-f4b2a70/vla_src/openvla/transformers/src/transformers/models/persimmon/convert_persimmon_weights_to_hf.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,guanweifan/RoboNeuron,guanweifan-RoboNeuron-f4b2a70/vla_src/openvla/transformers/src/transformers/models/imagegpt/convert_imagegpt_original_tf2_to_pytorch.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,intel/ipex-llm,intel-ipex-llm-197f653/python/llm/src/ipex_llm/transformers/npu_models/xlm_mp.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,intel/ipex-llm,intel-ipex-llm-197f653/python/llm/example/GPU/Lightweight-Serving/lightweight_serving.py,,,,46,,,,,
annotateur4,2025-12-20T22:44:55,intel/ipex-llm,intel-ipex-llm-197f653/python/llm/src/ipex_llm/transformers/npu_pipeline_model/convert_pipeline.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,CraftJarvis/OpenHA,CraftJarvis-OpenHA-2127a34/CrossAgent/MTRL/verl/utils/reward_score/prime_math/__init__.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,CraftJarvis/OpenHA,CraftJarvis-OpenHA-2127a34/CrossAgent/MTRL/recipe/sppo/main_sppo.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,CraftJarvis/OpenHA,CraftJarvis-OpenHA-2127a34/CrossAgent/STRL/verl_lib/verl/workers/rollout/vllm_rollout/__init__.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,openai/openai-agents-python,openai-openai-agents-python-df020d1/examples/financial_research_agent/manager.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,openai/openai-agents-python,openai-openai-agents-python-df020d1/src/agents/tracing/__init__.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,ModelCloud/GPTQModel,ModelCloud-GPTQModel-5b56825/tests/models/test_longllama.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,ModelCloud/GPTQModel,ModelCloud-GPTQModel-5b56825/gptqmodel/models/definitions/decilm.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,agentuniverse-ai/agentUniverse,agentuniverse-ai-agentUniverse-d11c8f4/examples/sample_standard_app/config/yaml_func_extension.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,agentuniverse-ai/agentUniverse,agentuniverse-ai-agentUniverse-d11c8f4/agentuniverse/agent/template/react_agent_template.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,xuyang-liu16/VidCom2,xuyang-liu16-VidCom2-ce46008/llava/eval/evaluate_interleave.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,xuyang-liu16/VidCom2,xuyang-liu16-VidCom2-ce46008/lmms-eval/lmms_eval/tasks/mmbench/en_utils.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,CodeGoat24/UnifiedReward,CodeGoat24-UnifiedReward-3c16510/llava/utils.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,CodeGoat24/UnifiedReward,CodeGoat24-UnifiedReward-3c16510/llava/model/multimodal_encoder/dev_eva_clip/eva_clip/__init__.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,Aider-AI/aider,Aider-AI-aider-7301d45/aider/coders/base_coder.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,Jerk400/h2ogpt-dev-local,TheJ-Erk400-h2ogpt-dev-local-ba56d64/tests/test_eval.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,chidiwilliams/buzz,chidiwilliams-buzz-11e59db/tests/transcriber/openai_whisper_api_file_transcriber_test.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,huggingface/peft,huggingface-peft-f2c0668/method_comparison/MetaMathQA/run.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,yujiosaka/ChatIQ,yujiosaka-ChatIQ-def2148/tests/handlers/test_app_home_opened.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,flagos-ai/FlagScale,flagos-ai-FlagScale-528cea1/tools/checkpoint/aquila/model.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,qtalen/agentic-ai-playground,qtalen-agentic-ai-playground-dd618c6/08_DeepSeek_OCR_Agentic_RAG/ocr_agentic_rag.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,danielcamposramos/Knowledge3D,danielcamposramos-Knowledge3D-274cf36/knowledge3d/cranium/ptx_runtime/world_model_manager.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,cambrian-mllm/cambrian-s,cambrian-mllm-cambrian-s-9b770e4/lmms-eval/tools/live_bench/live_bench/data_generator/question_finalizer.py,,,,66,,,,,
annotateur4,2025-12-20T22:44:55,agentscope-ai/agentscope,agentscope-ai-agentscope-19cba5c/src/agentscope/formatter/_openai_formatter.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,owadev777/EgoVLA_Release,owadev777-EgoVLA_Release-92ebbd9/VILA/tests/utils/client.py,9;31;47;70,,3;9;31;47;70,9;31;47;70,9;31;47;70,,9;47,,
annotateur4,2025-12-20T22:44:55,ParisNeo/lollms_client,ParisNeo-lollms_client-e10bd27/src/lollms_client/llm_bindings/open_router/__init__.py,152,48;152,48;152,,,,,,
annotateur4,2025-12-20T22:44:55,SafeRL-Lab/AccidentBench,SafeRL-Lab-AccidentBench-4abe9d8/lmms_eval/tasks/mathverse/mathverse_evals.py,47,47,21,,47,,,,
annotateur4,2025-12-20T22:44:55,trycua/cua,trycua-cua-7404c13/libs/python/agent/agent/computers/cua.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,markl-a/My-AI-Learning-Notes,markl-a-My-AI-Learning-Notes-a0991e3/5.AI研究前沿_2024-2025/1.大型語言模型(LLM)/examples/01_llama31_complete.py,,,,64;67,,,,,
annotateur4,2025-12-20T22:44:55,lee101/stock-prediction,lee101-stock-prediction-a941985/stockagentopus/opus_wrapper.py,215,215,215,,,,,,
annotateur4,2025-12-20T22:44:55,YWenxi/think-with-images-through-self-calling,YWenxi-think-with-images-through-self-calling-fd872ee/verl/tools/image_zoom_in_tool.py,,,,,,,,,
annotateur4,2025-12-20T22:44:55,EleutherAI/lm-evaluation-harness,EleutherAI-lm-evaluation-harness-69ecd0b/tests/models/test_api.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,matdev83/llm-interactive-proxy,matdev83-llm-interactive-proxy-e5f0eab/tests/unit/connectors/test_gemini_oauth_antigravity.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,matdev83/llm-interactive-proxy,matdev83-llm-interactive-proxy-e5f0eab/tests/unit/memory/test_summary_generator.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,matdev83/llm-interactive-proxy,matdev83-llm-interactive-proxy-e5f0eab/src/connectors/openai.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,matdev83/llm-interactive-proxy,matdev83-llm-interactive-proxy-e5f0eab/tests/unit/test_emergency_command_filter.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,matdev83/llm-interactive-proxy,matdev83-llm-interactive-proxy-e5f0eab/tests/helpers/angel_factory_stub.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,matdev83/llm-interactive-proxy,matdev83-llm-interactive-proxy-e5f0eab/src/connectors/gemini_oauth_plan.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,matdev83/llm-interactive-proxy,matdev83-llm-interactive-proxy-e5f0eab/src/connectors/gemini_base/streaming_executor.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,matdev83/llm-interactive-proxy,matdev83-llm-interactive-proxy-e5f0eab/tests/unit/commands/test_unit_model_command_handler.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,matdev83/llm-interactive-proxy,matdev83-llm-interactive-proxy-e5f0eab/src/core/services/resilience/coordinator.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,matdev83/llm-interactive-proxy,matdev83-llm-interactive-proxy-e5f0eab/tests/unit/gemini_connector_tests/test_openrouter_headers.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,NVIDIA/TensorRT-LLM,NVIDIA-TensorRT-LLM-0b279f4/tensorrt_llm/_torch/models/modeling_llava_next.py,,,,54,,,,,
annotateur5,2025-12-20T22:45:11,NVIDIA/TensorRT-LLM,NVIDIA-TensorRT-LLM-0b279f4/tests/unittest/llmapi/apps/_test_openai_cache_salt.py,131;148;167;186;208;225,,225,,,,,,
annotateur5,2025-12-20T22:45:11,NVIDIA/TensorRT-LLM,NVIDIA-TensorRT-LLM-0b279f4/tests/unittest/_torch/sampler/test_beam_search.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,NVIDIA/TensorRT-LLM,NVIDIA-TensorRT-LLM-0b279f4/tests/unittest/llmapi/test_llm_pytorch.py,,,,250;560;613,,,,,
annotateur5,2025-12-20T22:45:11,NVIDIA/TensorRT-LLM,NVIDIA-TensorRT-LLM-0b279f4/tests/integration/defs/test_e2e.py,,,,414;3051,,,,,
annotateur5,2025-12-20T22:45:11,InternLM/xtuner,InternLM-xtuner-8d569d5/xtuner/configs/llava/internlm_chat_7b_clip_vit_large_p14_336/pretrain/llava_internlm_chat_7b_clip_vit_large_p14_336_e1_gpu8_pretrain.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,InternLM/xtuner,InternLM-xtuner-8d569d5/.dev_scripts/rl_config_factory.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,InternLM/xtuner,InternLM-xtuner-8d569d5/xtuner/configs/mixtral/mixtral_8x7b_instruct/mixtral_8x7b_instruct_full_oasst1_e3.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,InternLM/xtuner,InternLM-xtuner-8d569d5/xtuner/configs/minicpm/1_2b/minicpm_1b_full_alpaca_zh_e3.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,Shubhamsaboo/awesome-llm-apps,Shubhamsaboo-awesome-llm-apps-ff75e62/advanced_ai_agents/single_agent_apps/ai_personal_finance_agent/finance_agent.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,Shubhamsaboo/awesome-llm-apps,Shubhamsaboo-awesome-llm-apps-ff75e62/advanced_ai_agents/single_agent_apps/ai_customer_support_agent/customer_support_agent.py,53;96,53;96,36;53;96,53;96,,,,,
annotateur5,2025-12-20T22:45:11,Shubhamsaboo/awesome-llm-apps,Shubhamsaboo-awesome-llm-apps-ff75e62/advanced_ai_agents/multi_agent_apps/ai_news_and_podcast_agents/beifong/utils/load_api_keys.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,NVIDIA-NeMo/NeMo,NVIDIA-NeMo-NeMo-93950b7/nemo/collections/speechlm2/data/salm_dataset.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,NVIDIA-NeMo/NeMo,NVIDIA-NeMo-NeMo-93950b7/nemo/collections/diffusion/encoders/conditioner.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,NVIDIA-NeMo/NeMo,NVIDIA-NeMo-NeMo-93950b7/nemo/collections/llm/recipes/llama3_8b_16k.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,hiyouga/LLaMA-Factory,hiyouga-LLaMA-Factory-8c74dca/tests/e2e/test_chat.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,hiyouga/LLaMA-Factory,hiyouga-LLaMA-Factory-8c74dca/src/llamafactory/model/model_utils/longlora.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,unslothai/notebooks,unslothai-notebooks-b922437/python_scripts/HuggingFace Course-Qwen2_5_7B_VL_GRPO.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,unslothai/notebooks,unslothai-notebooks-b922437/python_scripts/Qwen3_(14B)-Reasoning-Conversational.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,lemony-ai/cascadeflow,lemony-ai-cascadeflow-c6554a2/cascadeflow/routing/domain.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,lemony-ai/cascadeflow,lemony-ai-cascadeflow-c6554a2/cascadeflow/telemetry/cost_tracker.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,EvolvingLMMs-Lab/LongVT,EvolvingLMMs-Lab-LongVT-93a349c/verl/utils/import_utils.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,EvolvingLMMs-Lab/LongVT,EvolvingLMMs-Lab-LongVT-93a349c/tests/tools/test_base_tool_on_cpu.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,jiaxiaojunQAQ/OmniSafeBench-MM,jiaxiaojunQAQ-OmniSafeBench-MM-84a4d17/models/google_model.py,,35;78,35;78,,,,,,
annotateur5,2025-12-20T22:45:11,jiaxiaojunQAQ/OmniSafeBench-MM,jiaxiaojunQAQ-OmniSafeBench-MM-84a4d17/defenses/llama_guard_4.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,lpalbou/AbstractCore,lpalbou-AbstractCore-5bfd9a8/abstractcore/providers/lmstudio_provider.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,lpalbou/AbstractCore,lpalbou-AbstractCore-5bfd9a8/tests/media_handling/test_cli_media.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,NVIDIA/Megatron-LM,NVIDIA-Megatron-LM-03b6d31/megatron/training/tokenizer/gpt2_tokenization.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,chatchat-space/Langchain-Chatchat,chatchat-space-Langchain-Chatchat-bc7f019/chatchat-server/chatchat_server/document_loaders/mypptloader.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,huggingface/trl,huggingface-trl-1dc8bbc/trl/extras/vllm_client.py,,,,517,,,,,
annotateur5,2025-12-20T22:45:11,zilliztech/GPTCache,zilliztech-GPTCache-c59fb3a/examples/processor/temperature_example.py,33,33,,33,33,,,,
annotateur5,2025-12-20T22:45:11,gpustack/gpustack,gpustack-gpustack-543c80b/gpustack/worker/runtime_metrics_aggregator.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,Open-Technology-Foundation/customkb,Open-Technology-Foundation-customkb-950c779/tests/unit/utils/test_security_utils.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,ai-christianson/RA.Aid,ai-christianson-RA.Aid-e71bb83/ra_aid/tools/write_file.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,Zhoues/RoboRefer,Zhoues-RoboRefer-d97a995/llava/model/language_model/builder.py,,,,178;183;195,,,,,
annotateur5,2025-12-20T22:45:11,rscheiwe/vel,rscheiwe-vel-41e4dd6/vel/thinking/config.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,openvinotoolkit/openvino.genai,openvinotoolkit-openvino.genai-87f9d9e/samples/python/text_generation/structured_output_generation.py,,76;89,76;89,,,,,,
annotateur5,2025-12-20T22:45:11,IP127000/openVLA-Qwen2-0.5B,IP127000-openVLA-Qwen2-0.5B-940c761/llava/serve/gradio_web_server.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,Ganador1/FenixAI_tradingBot,Ganador1-FenixAI_tradingBot-6e12bb3/src/cost/advanced_cost_manager.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,modelscope/evalscope,modelscope-evalscope-1ab8fca/evalscope/metrics/metrics.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,IntelLabs/blueglass,IntelLabs-blueglass-869a1f3/blueglass/modeling/modelstore/closed_source/__init__.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,AdaptVision/AdaptVision,AdaptVision-AdaptVision-e8b1fa3/verl/third_party/vllm/vllm_v_0_4_2/llm.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,SYuan03/MM-IFEngine,SYuan03-MM-IFEngine-af6430c/tests/data/test_formatter.py,,,,,,,,,
annotateur5,2025-12-20T22:45:11,alibaba/ROLL,alibaba-ROLL-c7e897d/tests/third_party/vllm/test_vllm_local_async.py,,,,25,,,,,
annotateur6,2025-12-20T22:45:24,huggingface/transformers,huggingface-transformers-b62e5b3/src/transformers/models/csm/modular_csm.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,huggingface/transformers,huggingface-transformers-b62e5b3/src/transformers/models/aimv2/modular_aimv2.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,huggingface/transformers,huggingface-transformers-b62e5b3/src/transformers/models/cwm/configuration_cwm.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,huggingface/transformers,huggingface-transformers-b62e5b3/src/transformers/image_processing_base.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,huggingface/transformers,huggingface-transformers-b62e5b3/tests/models/aria/test_modeling_aria.py,,,,489;494,,,,,
annotateur6,2025-12-20T22:45:24,huggingface/transformers,huggingface-transformers-b62e5b3/src/transformers/models/hunyuan_v1_dense/modular_hunyuan_v1_dense.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,huggingface/transformers,huggingface-transformers-b62e5b3/src/transformers/convert_slow_tokenizer.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,huggingface/transformers,huggingface-transformers-b62e5b3/src/transformers/models/llama4/image_processing_llama4_fast.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,meta-llama/llama-stack,llamastack-llama-stack-d82a2cd/src/llama_stack/core/routing_tables/benchmarks.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,meta-llama/llama-stack,llamastack-llama-stack-d82a2cd/src/llama_stack/providers/remote/inference/tgi/config.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,meta-llama/llama-stack,llamastack-llama-stack-d82a2cd/tests/unit/providers/utils/memory/test_vector_store.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,meta-llama/llama-stack,llamastack-llama-stack-d82a2cd/src/llama_stack/providers/utils/memory/file_utils.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,meta-llama/llama-stack,llamastack-llama-stack-d82a2cd/src/llama_stack/providers/remote/vector_io/qdrant/qdrant.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,meta-llama/llama-stack,llamastack-llama-stack-d82a2cd/tests/unit/utils/inference/test_inference_store.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,comet-ml/opik,comet-ml-opik-28440d1/apps/opik-frontend/src/components/pages-shared/onboarding/FrameworkIntegrations/integration-scripts/OpenAIAgents.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,comet-ml/opik,comet-ml-opik-28440d1/sdks/opik_optimizer/tests/e2e/benchmarks/test_benchmark_fewshot_live.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,comet-ml/opik,comet-ml-opik-28440d1/sdks/python/tests/library_integration/adk/test_adk_sync.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,comet-ml/opik,comet-ml-opik-28440d1/sdks/opik_optimizer/benchmarks/core/benchmark_config.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,567-labs/instructor,567-labs-instructor-130c034/tests/llm/test_genai/test_format.py,23;38;62;83;108;135;163,23;38;62;83;108;135;163,23;38;62;83;108;135;163,,23;62;83;135;163,,,,
annotateur6,2025-12-20T22:45:24,567-labs/instructor,567-labs-instructor-130c034/instructor/validation/__init__.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,567-labs/instructor,567-labs-instructor-130c034/examples/logfire-fastapi/server.py,34;48;67,34;48;67,34;48;67,34;48;67,34;48;67,,,,
annotateur6,2025-12-20T22:45:24,openai/openai-python,openai-openai-python-dc76021/src/openai/_files.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,openai/openai-python,openai-openai-python-dc76021/src/openai/resources/beta/chatkit/chatkit.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,openai/openai-python,openai-openai-python-dc76021/src/openai/resources/beta/threads/threads.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,InternLM/lmdeploy,InternLM-lmdeploy-d7c28d3/lmdeploy/pytorch/models/gemma.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,InternLM/lmdeploy,InternLM-lmdeploy-d7c28d3/lmdeploy/pytorch/models/chatglm2.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,xtekky/gpt4free,xtekky-gpt4free-aa0aade/g4f/providers/any_provider.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,xtekky/gpt4free,xtekky-gpt4free-aa0aade/g4f/Provider/EasyChat.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,HakAl/scrappy,HakAl-scrappy-2eded1f/tests/cli/test_user_interaction.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,HakAl/scrappy,HakAl-scrappy-2eded1f/scripts/evaluate_models.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,openaiotlab/ContextAgent,openaiotlab-ContextAgent-f4674bf/LLaMA-Factory/tests/model/model_utils/test_checkpointing.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,openaiotlab/ContextAgent,openaiotlab-ContextAgent-f4674bf/LLaMA-Factory/scripts/stat_utils/cal_lr.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,axolotl-ai-cloud/axolotl,axolotl-ai-cloud-axolotl-3750d7d/tests/utils/schemas/validation/test_fsdp.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,axolotl-ai-cloud/axolotl,axolotl-ai-cloud-axolotl-3750d7d/src/axolotl/integrations/liger/plugin.py,,,,124,,,,,
annotateur6,2025-12-20T22:45:24,xuyang-liu16/MixKV,xuyang-liu16-MixKV-bf5ddc4/lmms-eval/lmms_eval/tasks/detailcaps/utils.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,xuyang-liu16/MixKV,xuyang-liu16-MixKV-bf5ddc4/visual_head/LLaVA-NeXT/llava/model/multimodal_encoder/dev_eva_clip/eva_clip/openai.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,BillSchumacher/Auto-GPT,BillSchumacher-Auto-GPT-bdd07b1/autogpt/models/base_open_ai_plugin.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,QuivrHQ/quivr,QuivrHQ-quivr-947a785/core/quivr_core/files/file.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,cpacker/MemGPT,letta-ai-letta-6e2c92e/memgpt/server/websocket_client.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,hzg0601/langchain-ChatGLM-annotation,hzg0601-langchain-ChatGLM-annotation-da8085b/chains/dialogue_answering/__main__.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,Lightning-AI/litgpt,Lightning-AI-litgpt-df94ee2/litgpt/prompts.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,getzep/graphiti,getzep-graphiti-cb53cd1/tests/llm_client/test_anthropic_client.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,aradlein/hass-agent-llm,aradlein-hass-agent-llm-2a3d75a/tests/unit/test_memory_tools.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,AIGeeksGroup/MobileVLA-R1,AIGeeksGroup-MobileVLA-R1-2554dfd/llava/train/transformers_replace/models/mistral/configuration_mistral.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,inclusionAI/AReaL,inclusionAI-AReaL-b942ed0/areal/utils/proxy_utils.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,HKUDS/LightRAG,HKUDS-LightRAG-9562a97/lightrag/api/utils_api.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,ggml-org/llama.cpp,ggml-org-llama.cpp-f9ec885/tools/server/tests/unit/test_slot_save.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,bytedance/Sa2VA,bytedance-Sa2VA-f445521/vlm/utils/modeling_rope_utils.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,thunlp/ChartCoder,thunlp-ChartCoder-47d965c/llava/model/language_model/llava_mistral.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,UKGovernmentBEIS/inspect_evals,UKGovernmentBEIS-inspect_evals-80b12ad/src/inspect_evals/gdm_capabilities/self_reasoning/data/calculator_improvement/agent.py,,8,8,,,,,,
